field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"6488","12","4",H,"1057",1,309212.438593,2391151.245278,309251.157953,2391073.751838,1,309231.798273,2391112.498558,86.628068,2.678228,HO,"0","0","0",
"6489","12","4",H,"1060",1,309508.251169,2391152.496574,309523.032449,2391096.245086,1,309515.641809,2391124.37083,58.161122,2.88463,HP,"1","0","0",
"6490","12","4",H,"1067",1,309713.095297,2391154.999166,309703.594081,2391091.99795,1,309708.344689,2391123.498558,63.713627,0.149682,HP,"0","0","0",
"6491","12","4",H,"1069",1,308925.810753,2390940.255453,308925.907105,2390972.251005,1,308925.858929,2390956.253229,31.995697,0.003011,HP,"1","0","0",
"6492","12","4",H,"1073",1,309589.842209,2391132.243006,309662.124801,2391167.002814,1,309625.983505,2391149.62291,80.206093,1.122555,HO,"0","0","0",
"6493","12","4",H,"1074",1,309662.124801,2391167.002814,309631.407873,2391102.750014,1,309646.766337,2391134.876414,71.217638,0.445945,HO,"0","0","0",
"6494","12","4",H,"1075",1,309662.124801,2391167.002814,309713.095297,2391154.999166,1,309687.610049,2391161.00099,52.364864,1.802084,HV,"0","0","0",
"6495","12","4",H,"1080",1,308940.688097,2391171.498846,309066.942593,2391178.189886,1,309003.815345,2391174.844366,126.431672,1.517849,HV,"0","0","0",
"6496","12","4",H,"1097",1,309326.094177,2391171.251454,309376.968289,2391209.998174,1,309351.531233,2391190.624814,63.94907,0.9199,HO,"0","0","0",
"6497","12","4",H,"1127",1,309399.875425,2391172.75011,309442.623361,2391205.996926,1,309421.249393,2391189.373518,54.154749,0.909776,HO,"0","0","0",
"6498","12","4",H,"1128",1,309442.623361,2391205.996926,309423.937505,2391231.503006,1,309433.280433,2391218.749966,31.61837,2.509318,HO,"0","0","0",
"6499","12","4",H,"1129",1,309423.937505,2391231.503006,309447.999617,2391255.496094,1,309435.968561,2391243.49955,33.980193,0.786835,HO,"0","0","0",
"6500","12","4",H,"1130",1,309662.124801,2391167.002814,309670.154593,2391190.995934,1,309666.139697,2391178.999374,25.301134,0.322954,HP,"0","0","0",
"6501","12","4",H,"1131",1,309670.154593,2391190.995934,309668.876001,2391222.001886,1,309669.515297,2391206.49891,31.032303,3.100379,HP,"0","0","0",
"6502","12","4",H,"1132",1,309668.876001,2391222.001886,309652.843713,2391259.249918,1,309660.859857,2391240.625902,40.551821,2.73514,HO,"0","0","0",
"6503","12","4",H,"1135",1,309186.905153,2391260.995998,309200.311201,2391180.752574,1,309193.608177,2391220.874286,81.355573,2.976054,HP,"0","0","0",
"6504","12","4",H,"1136",1,309200.311201,2391180.752574,309212.438593,2391151.245278,1,309206.374897,2391165.998926,31.902259,2.751643,HO,"0","0","0",
"6505","12","4",H,"1145",1,309079.628577,2391276.768734,309079.089601,2391276.205438,1,309079.359089,2391276.487086,0.779614,0.763338,HO,"1","1","0",
"6506","12","4",H,"1148",1,309065.570625,2391209.068894,309066.942593,2391178.189886,1,309066.256609,2391193.62939,30.909472,3.097191,HP,"0","1","0",
"6507","12","4",H,"1168",1,309110.717665,2391319.996254,309110.717665,2391289.251998,1,309110.717665,2391304.624126,30.744256,0,HP,"1","1","0",
"6508","12","4",H,"1169",1,309601.969569,2391333.00387,309605.998145,2391318.250206,1,309603.983857,2391325.627038,15.29379,2.875035,HP,"1","0","0",
"6509","12","4",H,"1170",1,309605.998145,2391318.250206,309620.751809,2391307.49779,1,309613.374977,2391312.873998,18.256096,2.200588,HO,"1","0","0",
"6510","12","4",H,"1171",1,309620.751809,2391307.49779,309624.656705,2391261.99987,1,309622.704257,2391284.74883,45.665183,3.055977,HP,"0","0","0",
"6511","12","4",H,"1172",1,309624.656705,2391261.99987,309605.874465,2391171.004062,1,309615.265585,2391216.501966,92.91399,0.203549,HP,"0","0","0",
"6512","12","4",H,"1173",1,309605.874465,2391171.004062,309583.311073,2391141.496766,1,309594.592769,2391156.250414,37.145487,0.652825,HO,"1","0","0",
"6513","12","4",H,"1174",1,309560.848865,2391336.958814,309601.969569,2391333.00387,1,309581.409217,2391334.981342,41.310457,1.66668,HV,"1","0","0",
"6514","12","4",H,"1206",1,309800.062497,2391355.49827,309817.469762,2391383.75427,1,309808.766129,2391369.62627,33.187564,0.552141,HO,"1","0","0",
"6515","12","4",H,"1231",1,309771.999201,2391399.744894,309793.407457,2391406.248862,1,309782.703329,2391402.996878,22.374428,1.275851,HV,"0","0","0",
"6516","12","4",H,"1236",1,309707.719073,2391391.756734,309717.123841,2391400.99619,1,309712.421457,2391396.376462,13.183975,0.794265,HO,"0","0","0",
"6517","12","4",H,"1237",1,309717.123841,2391400.99619,309721.125057,2391411.748574,1,309719.124449,2391406.372382,11.472728,0.356247,HO,"0","0","0",
"6518","12","4",H,"1238",1,309721.125057,2391411.748574,309771.999201,2391399.744894,1,309746.562129,2391405.746734,52.27109,1.802507,HV,"0","0","0",
"6519","12","4",H,"1244",1,309091.233761,2390985.547805,309091.233761,2390991.963581,1,309091.233761,2390988.755693,6.415776,0,HP,"1","0","0",
"6520","12","4",H,"1268",1,309074.873441,2391425.941374,309076.225409,2391381.378366,1,309075.549425,2391403.65987,44.583512,3.111264,HP,"1","1","0",
"6521","12","4",H,"1271",1,309096.274689,2391314.356382,309096.962145,2391290.526366,1,309096.618417,2391302.441374,23.83993,3.112752,HP,"1","1","0",
"6522","12","4",H,"1272",1,309096.962145,2391290.526366,309079.628577,2391276.768734,1,309088.295361,2391283.64755,22.129732,0.899909,HO,"1","1","0",
"6523","12","4",H,"1275",1,309231.124449,2391429.499582,309239.250625,2391398.755326,1,309235.187537,2391414.127454,31.800063,2.883187,HP,"1","0","0",
"6524","12","4",H,"1276",1,309239.250625,2391398.755326,309232.499425,2391338.751134,1,309235.875025,2391368.75323,60.382794,0.112041,HP,"0","0","0",
"6525","12","4",H,"1282",1,309585.813601,2391433.253406,309603.344545,2391423.999678,1,309594.579073,2391428.626542,19.823357,2.056476,HO,"0","0","0",
"6526","12","4",H,"1283",1,309603.344545,2391423.999678,309619.376449,2391423.99971,1,309611.360497,2391423.999694,16.031904,1.570794,HV,"0","0","0",
"6527","12","4",H,"1284",1,309619.376449,2391423.99971,309644.813889,2391429.25219,1,309632.095169,2391426.62595,25.974062,1.367172,HV,"0","0","0",
"6528","12","4",H,"1286",1,309059.843553,2391352.006142,309043.811297,2391380.247806,1,309051.827425,2391366.126974,32.474988,2.625276,HO,"0","1","0",
"6529","12","4",H,"1287",1,309043.811297,2391380.247806,309037.032769,2391433.74819,1,309040.422033,2391406.997998,53.928096,3.015564,HP,"0","1","0",
"6530","12","4",H,"1288",1,309037.032769,2391433.74819,309074.873441,2391425.941374,1,309055.953105,2391429.844782,38.637583,1.774249,HV,"1","1","0",
"6531","12","4",H,"1289",1,309231.124449,2391429.499582,309249.906689,2391437.502046,1,309240.515569,2391433.500814,20.415973,1.168024,HO,"1","0","0",
"6532","12","4",H,"1290",1,309249.906689,2391437.502046,309278.093697,2391443.00195,1,309264.000193,2391440.251998,28.718572,1.378096,HV,"1","0","0",
"6533","12","4",H,"1291",1,309278.093697,2391443.00195,309302.032097,2391440.251966,1,309290.062897,2391441.626958,24.095838,1.685172,HV,"1","0","0",
"6534","12","4",H,"1293",1,308931.310657,2391430.998238,308966.125153,2391447.25075,1,308948.717905,2391439.124494,38.421261,1.134034,HO,"0","0","0",
"6535","12","4",H,"1294",1,308966.125153,2391447.25075,308964.873857,2391404.255198,1,308965.499505,2391425.752974,43.013756,0.029095,HP,"1","0","0",
"6536","12","4",H,"1297",1,309797.436257,2391451.74659,309817.469762,2391418.499742,1,309807.45301,2391435.123166,38.816159,2.599287,HO,"0","0","0",
"6537","12","4",H,"1302",1,309565.780065,2391407.747358,309564.501473,2391426.74963,1,309565.140769,2391417.248494,19.045239,3.074408,HP,"1","0","0",
"6538","12","4",H,"1303",1,309564.501473,2391426.74963,309556.499041,2391451.993982,1,309560.500257,2391439.371806,26.482376,2.834614,HP,"1","0","0",
"6539","12","4",H,"1304",1,309011.719393,2391452.50307,309037.032769,2391433.74819,1,309024.376081,2391443.12563,31.504167,2.208453,HO,"1","0","0",
"6540","12","4",H,"1312",1,308994.200897,2391455.763518,309011.719393,2391452.50307,1,309002.960145,2391454.133294,17.819322,1.754806,HV,"1","0","0",
"6541","12","4",H,"1335",1,309484.189089,2391423.999678,309426.563489,2391430.750686,1,309455.376289,2391427.375182,58.019703,1.687418,HV,"1","0","0",
"6542","12","4",H,"1336",1,309426.563489,2391430.750686,309428.062465,2391478.998878,1,309427.312977,2391454.874782,48.271471,0.031058,HP,"0","0","0",
"6543","12","4",H,"1337",1,309428.062465,2391478.998878,309482.814081,2391478.998686,1,309455.438273,2391478.998782,54.751616,1.5708,HV,"1","0","0",
"6544","12","4",H,"1344",1,308994.200897,2391455.763518,308987.777569,2391497.013022,1,308990.989233,2391476.38827,41.746625,2.987114,HP,"1","0","0",
"6545","12","4",H,"1368",1,308988.935937,2391456.75171,308982.281121,2391496.749758,1,308985.608529,2391476.750734,40.547878,2.976724,HP,"1","0","0",
"6546","12","4",H,"1369",1,308982.281121,2391496.749758,308970.126369,2391529.996574,1,308976.203745,2391513.373166,35.398994,2.791096,HO,"1","0","0",
"6547","12","4",H,"1374",1,309551.219457,2391531.000766,309548.469217,2391454.743934,1,309549.844337,2391492.87235,76.30641,0.03605,HP,"1","0","0",
"6548","12","4",H,"1375",1,309548.469217,2391454.743934,309555.124033,2391437.254654,1,309551.796625,2391445.999294,18.712602,2.778002,HO,"1","0","0",
"6549","12","4",H,"1376",1,309555.124033,2391437.254654,309559.125249,2391411.995966,1,309557.124641,2391424.62531,25.57364,2.984489,HP,"1","0","0",
"6550","12","4",H,"1379",1,308950.092609,2391531.493758,308970.126369,2391529.996574,1,308960.109489,2391530.745166,20.089627,1.645391,HV,"1","0","0",
"6551","12","4",H,"1401",1,308927.282049,2391524.74403,308950.092609,2391531.493758,1,308938.687329,2391528.118894,23.788242,1.283102,HV,"1","0","0",
"6552","12","4",H,"1429",1,309042.532673,2391521.994078,309026.376673,2391573.006238,1,309034.454673,2391547.500158,53.509409,2.834878,HP,"0","1","0",
"6553","12","4",H,"1442",1,309026.376673,2391573.006238,309039.105601,2391581.183934,1,309032.741137,2391577.095086,15.129452,0.999747,HO,"0","1","0",
"6554","12","4",H,"1453",1,309642.187649,2391588.502046,309626.031681,2391544.502782,1,309634.109665,2391566.502414,46.871639,0.351904,HO,"0","0","0",
"6555","12","4",H,"1454",1,309626.031681,2391544.502782,309607.373121,2391524.249246,1,309616.702401,2391534.376014,27.538111,0.744432,HO,"0","0","0",
"6556","12","4",H,"1455",1,309607.373121,2391524.249246,309584.562305,2391518.996734,1,309595.967713,2391521.62299,23.407738,1.344477,HV,"0","0","0",
"6557","12","4",H,"1456",1,309584.562305,2391518.996734,309557.874017,2391524.249246,1,309571.218161,2391521.62299,27.20025,1.765122,HV,"1","0","0",
"6558","12","4",H,"1457",1,309552.596865,2391538.106622,309570.469409,2391582.673374,1,309561.533137,2391560.389998,48.016905,0.381393,HO,"1","0","0",
"6559","12","4",H,"1458",1,309570.469409,2391582.673374,309575.281249,2391590.005694,1,309572.875329,2391586.339534,8.770218,0.580757,HO,"1","0","0",
"6560","12","4",H,"1467",1,308984.907361,2391603.750462,309026.376673,2391573.006238,1,309005.642017,2391588.37835,51.622777,2.208753,HO,"1","1","0",
"6561","12","4",H,"1469",1,308984.907361,2391603.750462,308999.591521,2391614.851294,1,308992.249441,2391609.300878,18.407961,0.923483,HO,"1","1","0",
"6562","12","4",H,"1470",1,309521.657185,2391616.743742,309592.688481,2391623.247518,1,309557.172833,2391619.99563,71.328424,1.479489,HV,"1","0","0",
"6563","12","4",H,"1471",1,309592.688481,2391623.247518,309567.155073,2391584.50083,1,309579.921777,2391603.874174,46.403241,0.582664,HO,"1","0","0",
"6564","12","4",H,"1472",1,309567.155073,2391584.50083,309549.721761,2391539.250494,1,309558.438417,2391561.875662,48.492404,0.367738,HO,"1","0","0",
"6565","12","4",H,"1475",1,309040.844161,2391582.302206,309071.874625,2391602.251774,1,309056.359393,2391592.27699,36.890039,0.999427,HO,"1","0","0",
"6566","12","4",H,"1476",1,309071.874625,2391602.251774,309070.623297,2391626.506558,1,309071.248961,2391614.379166,24.287041,3.090047,HP,"1","0","0",
"6567","12","4",H,"1477",1,309070.623297,2391626.506558,309086.655585,2391632.996062,1,309078.639441,2391629.75131,17.295893,1.186179,HO,"1","0","0",
"6568","12","4",H,"1486",1,309596.132545,2391621.855422,309575.281249,2391590.005694,1,309585.706897,2391605.930558,38.068119,0.579656,HO,"1","0","0",
"6569","12","4",H,"1491",1,309001.294241,2391616.132414,309034.530209,2391641.245886,1,309017.912225,2391628.68915,41.657125,0.923714,HO,"1","1","0",
"6570","12","4",H,"1496",1,308967.959137,2391637.89491,308990.740289,2391621.87923,1,308979.349713,2391629.88707,27.847493,2.183548,HO,"1","1","0",
"6571","12","4",H,"14334",1,308964.873857,2391404.255198,308966.503169,2391367.794206,1,308965.688513,2391386.024702,36.497378,3.096936,HP,"0","0","0",
"6572","12","4",H,"14335",1,309264.687681,2391297.007102,309302.032097,2391440.251966,1,309283.359889,2391368.629534,148.032755,0.255027,HP,"0","0","0",
"6573","12","4",H,"14336",1,309110.717665,2391289.251998,309205.687425,2391302.506974,1,309158.202545,2391295.879486,95.8903,1.432122,HV,"0","0","0",
"6574","12","4",H,"14337",1,309205.687425,2391302.506974,309264.687681,2391297.007102,1,309235.187553,2391299.757038,59.256044,1.663745,HV,"0","0","0",
"6575","12","4",H,"14338",1,309130.029921,2391255.031678,309186.905153,2391260.995998,1,309158.467537,2391258.013838,57.187106,1.466311,HV,"0","0","0",
"6576","12","4",H,"14362",1,309407.905217,2391580.499582,309410.531521,2391646.251006,1,309409.218369,2391613.375294,65.803854,0.039922,HP,"0","0","0",
"6577","12","4",H,"14369",1,309642.187649,2391588.502046,309654.218689,2391612.495102,1,309648.203169,2391600.498574,26.840504,0.464798,HO,"0","0","0",
"6578","12","4",H,"14370",1,309654.218689,2391612.495102,309679.655745,2391646.003646,1,309666.937217,2391629.249374,42.069779,0.649313,HO,"0","0","0",
"6579","12","4",H,"14373",1,309703.814177,2391650.004894,309703.813825,2391643.500862,1,309703.814001,2391646.752878,6.504032,5.4e-05,HP,"0","0","0",
"6580","12","4",H,"14378",1,309668.875777,2391458.74611,309670.250977,2391386.504222,1,309669.563377,2391422.625166,72.254976,3.122559,HP,"0","0","0",
"6581","12","4",H,"14379",1,309644.813889,2391429.25219,309643.562625,2391451.993982,1,309644.188257,2391440.623086,22.776189,3.086628,HP,"0","0","0",
"6582","12","4",H,"14380",1,309643.562625,2391451.993982,309668.875777,2391458.74611,1,309656.219201,2391455.370046,26.198223,1.310122,HV,"0","0","0",
"6583","12","4",H,"14465",1,309362.407329,2391230.004318,309353.029921,2391270.249726,1,309357.718625,2391250.127022,41.323464,2.912671,HP,"0","0","0",
"6584","12","4",H,"14470",1,309186.905153,2391260.995998,309299.405793,2391272.999678,1,309243.155473,2391266.997838,113.139217,1.4645,HV,"0","0","0",
"6585","12","4",H,"14472",1,309062.469825,2391127.252222,309067.612257,2391175.731966,1,309065.041041,2391151.492094,48.75172,0.105679,HP,"1","1","0",
"6586","12","4",H,"14473",1,309036.936641,2391019.000158,309042.312641,2391073.751838,1,309039.624641,2391046.375998,55.014978,0.097875,HP,"0","1","0",
"6587","12","4",H,"14475",1,309035.781473,2390953.248701,309045.062561,2390977.503485,1,309040.422017,2390965.376093,25.969851,0.36546,HO,"0","1","0",
"6588","12","4",H,"14476",1,309045.062561,2390977.503485,309046.313857,2390997.495357,1,309045.688209,2390987.499421,20.030993,0.062509,HP,"0","1","0",
"6589","12","4",H,"14477",1,309046.313857,2390997.495357,309036.936641,2391019.000158,1,309041.625249,2391008.247758,23.460363,2.730398,HO,"0","1","0",
"6590","12","4",H,"14478",1,309142.782209,2390987.994237,309150.812065,2390970.752317,1,309146.797137,2390979.373277,19.020052,2.705746,HO,"1","0","0",
"6591","12","4",H,"14479",1,309150.812065,2390970.752317,309161.468097,2390961.251197,1,309156.140081,2390966.001757,14.276635,2.298962,HO,"1","0","0",
"6592","12","4",H,"14482",1,309160.216833,2390875.755261,309285.999809,2390887.744637,1,309223.108321,2390881.749949,126.353085,1.475765,HV,"0","0","0",
"6593","12","4",H,"14483",1,309117.344801,2390774.005277,309077.682881,2390770.301757,1,309097.513841,2390772.153517,39.834457,1.477689,HV,"0","0","0",
"6594","12","4",H,"14484",1,309496.478657,2390804.587645,309514.905921,2390788.498621,1,309505.692289,2390796.543133,24.46264,2.288555,HO,"0","0","0",
"6595","12","4",H,"14485",1,309372.967041,2390846.000573,309391.625537,2390788.498973,1,309382.296289,2390817.249773,60.453068,2.827825,HP,"0","0","0",
"6596","12","4",H,"14486",1,309391.625537,2390788.498973,309408.545377,2390757.369853,1,309400.085457,2390772.934413,35.430257,2.643725,HO,"0","0","0",
"6597","12","4",H,"14489",1,309447.999617,2391255.496094,309476.186625,2391234.005566,1,309462.093121,2391244.75083,35.445031,2.222203,HO,"0","0","0",
"6598","12","4",H,"14490",1,309476.186625,2391234.005566,309493.062113,2391207.59203,1,309484.624369,2391220.798798,31.34417,2.573063,HO,"0","0","0",
"6599","12","4",H,"14491",1,309817.469762,2391383.75427,309833.529378,2391385.005566,1,309825.49957,2391384.379918,16.10829,1.493038,HV,"0","0","0",
"6600","12","4",H,"14492",1,309833.529378,2391385.005566,309841.655522,2391396.994974,1,309837.59245,2391391.00027,14.483788,0.595655,HO,"1","0","0",
"6601","12","4",H,"14493",1,309841.655522,2391396.994974,309850.653378,2391396.994974,1,309846.15445,2391396.994974,8.997856,1.570796,HV,"1","0","1",
"6602","12","4",H,"14494",1,309774.625441,2391249.748766,309838.18685,2391249.748766,1,309806.406146,2391249.748766,63.561409,1.570796,HV,"0","0","0",
"6603","12","4",H,"14495",1,309720.654817,2391266.753982,309774.625441,2391249.748766,1,309747.640129,2391258.251374,56.586267,1.876032,HV,"0","0","0",
"6604","12","4",H,"14581",1,309423.937505,2391272.999742,309447.999617,2391255.496094,1,309435.968561,2391264.247918,29.755049,2.199699,HO,"0","0","0",
"6605","12","4",H,"14760",1,309097.076705,2391288.005854,309097.534945,2391270.591646,1,309097.305825,2391279.29875,17.420236,3.115285,HP,"1","1","0",
"6606","12","4",H,"14763",1,309067.612257,2391175.731966,309074.506881,2391152.701726,1,309071.059569,2391164.216846,24.040129,2.850712,HP,"1","1","0",
"6607","12","4",H,"14764",1,309074.506881,2391152.701726,309071.413569,2391131.163006,1,309072.960225,2391141.932366,21.759711,0.142641,HP,"1","1","0",
